age,income,AUM,num_transactions,engagement_score,Risk_Label
59,100283,441809,15,0.2121597902873071,1
65,97027,295409,8,0.07496163467236502,1
38,117167,209644,8,0.10650337690950101,0
54,115934,970458,3,0.09904632707628624,0
65,143169,540629,7,0.19951801628949925,1
28,121011,379066,8,0.15735913854929776,0
28,129086,371367,18,0.09578097025225928,0
52,131953,633572,18,0.06494277241204223,0
32,127362,521029,10,0.24171732323808187,0
26,141099,216141,11,0.3169323294305335,0
65,116330,772908,9,0.4722786747922261,0
70,169391,666996,9,0.5001499436464113,0
46,196248,967982,14,0.4648381697407243,0
65,141186,828158,6,0.04355974877443517,1
79,126839,19629,13,0.13472789388384848,1
40,138737,883394,4,0.15671371786626093,0
53,86969,841498,5,0.3151862899861558,0
73,125403,452725,16,0.1276963596711929,1
72,98060,513484,7,0.7665238839854022,1
54,135299,682345,7,0.06101297881635136,0
36,98209,397156,10,0.25975779219716194,1
59,109656,551454,13,0.14908881018497125,1
35,63840,800007,15,0.3112383692424281,0
70,84802,703545,8,0.24041009334385147,1
74,130646,466643,7,0.5157152227287228,0
45,93934,804552,4,0.15208689727406807,0
45,151913,660579,8,0.06357628530690031,0
29,91383,653741,6,0.24925959060218983,0
72,133597,497013,7,0.15566469266636968,1
44,97143,598692,5,0.1575560562615725,0
61,131564,445181,12,0.5764923849839252,1
27,73956,211889,12,0.06410893437477172,1
68,106404,544041,13,0.25832251346419083,1
57,94613,575569,11,0.3285042761952892,1
77,146496,627457,9,0.4276700886563494,0
33,133867,842430,20,0.12171818431171913,0
33,83022,469543,13,0.3005260604882515,1
28,113904,526449,5,0.12107135128347275,0
59,96830,753235,11,0.3133631799799525,1
41,148507,449495,10,0.30081493593420894,0
58,158145,630749,18,0.3185425051428158,1
48,76750,518343,6,0.7074760926952712,0
56,144801,551275,18,0.6264687816397744,0
25,95301,751628,10,0.28869453472305934,1
32,112412,525309,13,0.24691057859058532,0
69,120967,758148,10,0.26006607538185667,1
47,174498,209513,6,0.32456355717461055,0
71,89884,314077,6,0.3284922332240154,1
64,145042,136359,7,0.2883701136585188,1
36,84854,366845,11,0.13233207773756533,1
78,82782,971368,10,0.21877753243674994,1
36,120853,596492,8,0.21450854030796943,0
70,120651,455739,7,0.6003999106603887,1
71,35030,756561,13,0.42556862422626646,1
39,154787,784802,8,0.10475414067012982,0
65,55826,355830,11,0.03306786867976894,1
43,115621,1099640,9,0.32605263902530063,0
50,159828,655266,16,0.18412017572112419,0
76,186275,680470,15,0.05761112935017656,1
53,109108,699446,16,0.2801993129936663,0
46,77011,699027,8,0.10259282106774342,0
64,158716,475705,10,0.16681477355550844,1
45,145954,1022503,18,0.5923831182396856,0
75,105330,542962,10,0.612520693858837,0
62,101527,791503,11,0.3206218181913267,0
44,98478,505013,9,0.09571314471100661,1
53,109662,469546,6,0.46157985938555535,0
75,129482,980372,5,0.04512579273442087,1
28,103019,578325,10,0.583049939630891,0
79,106812,593178,5,0.09153100971659782,1
31,139238,656723,12,0.1414593801800305,0
52,75527,1120354,13,0.6439419953953467,0
52,108721,1033752,12,0.20196569881700593,0
28,69721,856756,4,0.14923864534604722,0
46,123252,1170724,3,0.42279924380355494,0
36,61817,411084,8,0.22597172194214749,1
69,146700,731176,15,0.439998394839908,0
27,80560,615164,7,0.4071542640826159,0
46,66822,246182,11,0.4356692504309919,0
68,109091,692619,6,0.34366395880401346,1
26,171333,501834,12,0.17193638023325467,0
48,141335,906700,6,0.033512473255030976,0
58,62330,520995,6,0.3672026773801651,1
51,79706,509621,17,0.20971838653886293,0
79,108131,906613,5,0.418809251660941,0
65,187150,586909,10,0.19264716627848236,0
25,91831,832575,9,0.13109923123259787,0
32,92073,684871,11,0.12340309257739776,0
47,165822,687554,6,0.1456603212381333,0
62,125847,551190,10,0.7532834760577735,0
30,151590,700442,7,0.10182992423633912,0
46,98187,573701,23,0.6138921782228932,0
49,116950,439239,9,0.484921463949174,0
42,159468,579149,12,0.32729410454598157,0
41,115654,857566,7,0.06786630857528228,0
36,153691,707201,7,0.1583400002036278,0
30,131618,753688,10,0.4403046409921621,0
50,88811,600293,8,0.1608522225925374,0
51,119510,212441,11,0.28776890501303737,0
32,149441,355714,10,0.014524211248034056,0
43,140082,542198,5,0.4229836729392567,0
66,118792,372987,5,0.4446824718559814,0
25,63248,495128,17,0.08095910100783738,1
53,66120,487889,9,0.1313861838425974,1
69,72500,493918,5,0.36934570582321263,1
73,104686,887433,8,0.29341872785704526,1
59,108686,589404,4,0.27006315002052883,1
64,75737,786934,6,0.3628225355723965,1
38,150675,632788,4,0.13721562048218974,0
59,82086,883149,7,0.17958809283210497,1
72,78883,804195,10,0.10929356554542936,1
69,122647,481696,16,0.2120181086088195,1
44,149217,992325,11,0.3322373452443829,0
73,181645,509095,18,0.1861123725005666,1
37,137476,640000,14,0.24494004002983713,0
62,167394,675405,21,0.1141903977270434,0
73,83638,697672,9,0.10787091344096668,1
70,184792,759235,6,0.297108534091279,1
73,64155,448643,7,0.3357221088815445,1
32,104884,742467,8,0.37885763069242273,0
67,136819,716229,5,0.23574406226938688,1
44,71843,600094,21,0.29057092124966893,0
57,92188,562051,7,0.41556997837453696,1
50,87422,438379,17,0.06514754862216043,1
63,110693,696070,15,0.42434109286698346,0
45,162647,467906,8,0.15537142832596182,0
77,120504,647576,6,0.2802302103981701,1
73,106108,579734,5,0.38485251603970194,1
66,33470,333167,8,0.2056236667153051,1
67,134002,413312,6,0.3435271352596418,1
78,143700,680955,10,0.3066245306404185,1
65,68999,495136,7,0.26197156155508583,1
33,117990,488315,10,0.44398962791698954,0
48,125790,447210,5,0.043195425414513204,0
61,148938,453997,9,0.2972566666481636,1
73,98256,928533,8,0.4108995413330311,1
65,93739,376012,4,0.44950105800012186,1
41,106305,894580,10,0.1756969700268428,0
48,158533,533853,5,0.2648551760111857,0
45,151315,469249,17,0.23655778032682195,0
75,119359,676764,5,0.2931679623348241,1
63,150593,610608,5,0.741488277906618,0
79,48939,560500,18,0.4673390156113835,1
65,143749,643976,9,0.29387419591012715,1
63,86437,607439,8,0.17502708297718114,1
37,173010,556880,10,0.29730576967010736,0
35,88072,787134,13,0.5167180471627585,0
70,94417,310604,7,0.21212392163601315,1
43,136872,417067,9,0.10034345813223129,0
35,139768,442356,9,0.4034944387503781,0
37,106610,388412,12,0.4886268892201715,0
70,131142,617185,6,0.2606172283576293,0
69,134861,701083,9,0.3479561754862859,1
25,131793,207493,7,0.5466295555861899,0
64,107863,505189,11,0.2639246298409744,1
68,135156,535667,8,0.220372763640792,0
43,162191,542828,8,0.28456108649854533,0
36,83235,342982,9,0.3172169789642819,1
32,94798,537335,5,0.5005858911453901,0
32,120817,417775,22,0.11168528830296469,0
77,88313,533124,14,0.45434094536072933,1
69,65897,256074,13,0.4555622889234347,1
36,152793,534488,4,0.32413502818654516,0
72,53136,456193,12,0.39462322066954003,1
57,107928,547503,8,0.38175500716531136,1
69,142768,660158,12,0.09141981380020717,1
50,128000,591052,3,0.5496611869394175,0
63,108382,758679,14,0.08692840479496444,0
52,87076,527846,7,0.6254066846692193,0
29,130316,723776,13,0.25917955725011044,0
32,90348,824997,20,0.37008378068350667,0
49,127977,654751,9,0.24435297738656056,0
51,124227,595840,11,0.2046561437555223,0
70,124530,682872,10,0.3736061273737231,1
47,100790,661816,6,0.4332324118624189,0
54,181050,800248,6,0.21079174104299458,0
69,130746,758759,13,0.11549502302287465,1
71,111638,761165,9,0.32324894388762,1
47,127928,608805,18,0.08642134561440949,0
73,96766,668245,10,0.3244545922945685,1
71,108410,664505,14,0.4101567095316806,0
44,191757,358524,14,0.41734188486969936,0
42,96978,813783,5,0.18939461546341063,0
42,117666,266141,12,0.15543796768780876,0
26,106316,742437,8,0.06931460599905964,0
28,88810,653399,3,0.1660949177406904,0
54,132632,543142,7,0.5665350371034167,0
57,121094,678238,14,0.19935641689132408,0
60,147330,683713,8,0.17007476095008908,1
42,144317,338440,12,0.1569866048548191,0
61,147021,883225,8,0.36604793886328113,1
43,92453,614427,10,0.5960732834123101,0
71,139228,1062946,3,0.4973384144745381,0
52,139958,757954,12,0.12449999244592663,0
64,89368,609879,10,0.6601758069708819,1
44,110441,461992,14,0.16319390866646166,0
73,76316,577832,4,0.2698369139546827,1
57,140088,629966,9,0.4276694237678181,0
36,139950,893086,5,0.5776687490122894,0
75,162910,845331,8,0.4026110835774261,0
39,113136,690297,9,0.42644947148833195,0
65,133544,953838,23,0.3307540757263315,1
63,149632,196763,15,0.44496689035166553,1
26,97383,692557,4,0.3829982030253476,0
53,92821,851130,7,0.2921268058405752,0
65,98313,709487,15,0.07594571634993603,1
34,109521,333438,7,0.1691412708132526,0
26,93883,877888,14,0.11694342101327593,0
75,99605,752269,10,0.40389578027357387,1
35,146427,668602,7,0.1929648598458708,0
37,117109,617671,5,0.1669316895246364,0
34,129200,998740,18,0.46953982852920234,0
38,103478,688903,8,0.31625680325066746,0
42,101509,551616,14,0.07786473070698573,0
75,128566,437724,10,0.179598316221678,1
78,123781,751505,10,0.10703045610801475,1
33,143339,797246,6,0.19008196203342925,0
63,159047,611303,14,0.48764782215933317,0
52,99257,488444,5,0.1360268832475583,1
27,145835,866011,13,0.23786138574413923,0
44,87605,422516,10,0.5350272797262932,0
30,182213,993889,12,0.5056486419031323,0
51,96410,453093,4,0.1905502372472676,1
77,140718,344340,10,0.1788751108759685,1
26,87382,369926,8,0.12288707273463591,1
53,115437,378055,5,0.26783531361656837,0
62,166371,552680,14,0.3146835316223927,1
27,95468,506365,5,0.44801329782791816,0
40,186125,804927,9,0.3837300846182685,0
54,119841,776414,16,0.4139459811520406,0
64,149271,555297,10,0.22019621567394806,1
26,132088,1220676,15,0.08433801713749887,0
41,133711,552647,10,0.4373428394895946,0
65,77216,579296,7,0.08237683681082969,1
36,105814,344516,5,0.3254899659634666,0
59,155879,583891,6,0.10170044748332005,1
67,109670,659480,12,0.2153251560738395,1
25,124164,363155,14,0.43534094375302956,0
79,73577,500261,22,0.3235686903026283,1
69,103872,665402,14,0.18763120172188186,1
39,153691,495032,13,0.25924916466975806,0
50,81521,453168,5,0.15921064289988107,1
61,141512,756426,11,0.06289708927707041,1
45,125333,343577,16,0.11270698522786883,0
73,112921,382415,9,0.08055495323555187,1
55,111602,635475,10,0.20277259505389938,0
49,105269,769231,9,0.43136388343195375,0
47,107940,661104,7,0.1291431199541321,0
48,147892,555222,7,0.32824429491593177,0
62,107038,538922,9,0.487529910191275,0
52,174227,802088,11,0.26961529294753034,0
45,128985,771800,13,0.08956425823212147,0
78,102712,609969,7,0.046296425392124134,1
67,149200,544476,5,0.1376622514364798,0
42,138716,607054,10,0.4899928179754457,0
60,70374,454560,12,0.2517750424006684,1
59,88965,569964,14,0.4034596939021348,1
69,116537,502092,14,0.468834062840171,0
79,72491,579831,12,0.22551561569045053,1
33,182715,509263,15,0.17787790238675155,0
77,144666,704790,2,0.39626133526325574,1
62,119600,763681,17,0.458346871288101,0
54,109718,524056,12,0.039055656034628974,0
68,102010,437624,18,0.18905702944716835,1
58,61079,742324,21,0.12571614386365285,1
56,68013,636951,16,0.25365591343792476,1
27,177033,526652,11,0.06851362434513152,0
27,167207,875110,5,0.20543274737327558,0
52,102726,486993,12,0.22950083936412588,0
68,147239,201412,11,0.1648400523058198,1
39,135192,458408,12,0.17711324669667214,0
65,138728,923675,10,0.108956331703895,1
47,77244,536459,15,0.07668387382786009,0
64,65754,496912,7,0.7296070190998447,1
35,155477,605320,20,0.43632930185601326,0
72,60621,802212,6,0.0450030434185874,1
56,115554,583420,12,0.18058272366340242,1
78,108968,718269,8,0.05977289778781591,0
60,106195,562146,0,0.24567800761215722,1
57,129433,719842,8,0.36595599903912596,1
48,99672,636052,7,0.08509435096291808,0
63,131872,520401,13,0.5538545676977895,0
58,124234,651618,9,0.47001912746363345,0
52,182961,491498,5,0.27424254343909354,0
61,78437,324362,3,0.4319477332860024,1
31,120878,596022,10,0.3532400825021082,0
28,132940,342125,6,0.6456456394312587,0
61,112307,719485,16,0.12099196951911183,1
25,79887,592501,9,0.46753905817225894,0
25,157713,884658,19,0.30137885491490285,0
71,130108,533952,9,0.19692631606044267,1
44,81993,595994,7,0.21333356515104834,0
43,133160,306074,19,0.2876586634315706,0
53,171046,379181,21,0.01949720739598249,0
34,118910,264255,9,0.07868054179911806,0
42,119933,815498,16,0.31045395743291415,0
52,167040,508089,10,0.22857380856859255,0
59,90888,865415,6,0.2547793330293633,1
67,171826,63877,3,0.28085115976709313,1
71,149187,909614,14,0.28197519572425883,0
55,92273,586395,7,0.533995008323386,0
51,99951,667969,6,0.37735158092502596,1
35,104255,387411,8,0.3299294074049118,0
73,64993,705457,15,0.09917155633062238,1
73,127814,525217,7,0.06868152007676825,1
62,93631,361209,11,0.1507598984984205,1
29,128896,358466,7,0.5081624606472642,0
32,81271,354929,15,0.5122092264385879,0
58,147690,676047,5,0.4309403335508327,0
72,142128,472873,12,0.17414001759048242,1
76,98823,271981,11,0.20137698795119388,1
36,130789,673859,13,0.1607724046261958,0
62,122487,165454,14,0.381149012514776,1
25,164468,865814,16,0.051322264491296905,0
55,89025,997282,14,0.08010505137180438,0
28,115431,337515,3,0.5938556432926665,0
73,100779,810490,9,0.14832131141317786,1
69,121344,669819,11,0.5214511063740033,0
74,135998,499992,12,0.4263803420499312,0
29,100445,509325,13,0.21573018897421137,0
54,109076,730895,12,0.4490987341638031,0
48,148981,592009,12,0.0741031081872475,0
27,160719,81158,3,0.3121846560533576,0
35,134805,1014602,3,0.3809516911587997,0
69,115861,686634,8,0.3192005688317674,1
28,113007,589597,12,0.38085240221841254,0
50,136443,456315,3,0.4108464021434094,0
51,126833,562207,12,0.22147151490362574,0
70,70530,853837,6,0.3136510871312135,1
78,137171,652323,2,0.025059610187053067,1
67,94182,675074,12,0.3888211205790799,1
51,77491,350165,6,0.3925040985583922,1
66,69949,530073,4,0.3164257587116136,1
75,113516,610210,13,0.42573958825303104,0
74,89504,739313,9,0.16164271988770068,1
30,50209,516836,10,0.4021997327773424,0
39,109246,785573,10,0.3617619369538471,0
77,105282,371129,14,0.37212353515842833,1
54,115502,613907,10,0.5371776869814037,0
66,101133,580477,9,0.5824876321427824,0
61,174879,296894,12,0.28515560622677005,1
61,135520,590458,16,0.35585258969079714,1
66,105011,483479,9,0.21861830940227864,1
61,118091,882754,14,0.31906022387991667,1
59,162439,517948,9,0.8068027215532931,0
47,148698,670174,6,0.313199782065406,0
30,78113,353791,18,0.32692294078012724,1
28,90771,647313,9,0.18973827778559704,0
42,96544,516990,9,0.07903594554077202,0
33,106809,444744,7,0.36796310838623975,0
73,102137,1166778,3,0.13243092918027813,1
53,121020,529310,6,0.42147378590530926,0
37,142071,557610,7,0.16045584292531107,0
71,147079,780398,2,0.3149741692227241,1
76,110196,446314,11,0.08894985260363342,1
41,70959,680654,5,0.47583830665007615,0
69,88787,702064,10,0.2946578156376315,1
56,104406,648940,7,0.09350990495789249,0
72,82648,1059267,14,0.23139286270561962,1
46,154225,439146,5,0.26940280398767097,0
28,84613,907520,2,0.5152200644075046,0
29,138511,694428,7,0.2627763051160719,0
61,69543,781889,11,0.4762640542361355,1
65,139716,668246,6,0.23319589472652302,0
73,115821,975655,11,0.4919932645803378,0
37,165375,535984,8,0.3714680037086079,0
58,86053,699444,11,0.41363695460198974,1
69,103076,861094,7,0.0840511941565292,1
46,108887,488231,18,0.1928768398745108,0
77,115424,800087,15,0.2048128498654807,1
47,109620,596272,15,0.12718304928474794,0
75,110199,353023,7,0.26701695663444036,1
27,109708,309682,15,0.2525543045759727,0
66,57864,581836,8,0.4114384134546984,1
58,149800,798177,4,0.3322049541953431,1
56,205834,184206,8,0.3997051066541922,1
69,128948,640090,13,0.39012988302903717,1
75,85927,778475,3,0.31701222809012075,1
73,88963,344410,7,0.12127158071599385,1
45,138395,473206,6,0.10818379275773873,0
70,131564,714473,11,0.5090332418734631,0
68,111471,769707,10,0.34195010449428254,1
45,142602,920819,6,0.45286695675992605,0
68,58083,482731,7,0.41334278340406894,1
35,142621,436884,3,0.17232551886191572,0
63,127132,930537,18,0.08237399966998919,0
28,90121,449011,8,0.30218848533007425,1
75,77000,701457,11,0.3542296713214463,1
25,123639,1036622,8,0.2597632070847626,0
52,162217,750541,7,0.20427676951948204,0
48,113157,756654,8,0.11090923730721958,0
59,94419,855613,10,0.39872619568754386,1
37,125738,704973,8,0.5564856437549478,0
71,174626,757614,13,0.20217885461642301,1
58,132938,531482,11,0.31368980405271185,1
35,136182,831992,13,0.6143666854666285,0
60,156683,682696,20,0.3228418018114847,1
75,134176,304386,25,0.09365730798829718,1
41,96570,648588,5,0.327482725012843,0
59,67663,166070,8,0.2671187785553224,1
42,92350,742782,19,0.2790955635228546,0
64,86858,553289,5,0.1993509525340782,1
46,139779,981110,15,0.07796454807766386,0
48,143950,697926,12,0.3743778442814947,0
43,125267,784836,12,0.5610728866394931,0
61,81939,390155,24,0.3939317464360094,1
63,173597,736914,2,0.07128409687875188,1
45,107513,471868,6,0.2986873965067784,0
32,138104,818103,17,0.20391462779025088,0
52,121479,376329,7,0.19985414356490333,0
29,126259,621961,9,0.10953841370322391,0
41,137045,368423,6,0.22810627734438535,0
61,99119,625161,18,0.18764916232371429,1
60,159162,1004497,5,0.24605274725130596,0
78,72614,744253,15,0.30568671506875805,1
43,88843,593474,9,0.23687005557502017,0
51,158772,107568,15,0.20344290062319711,0
77,137700,492862,10,0.4201625049064361,1
58,196211,694930,16,0.3343559607950741,1
35,122050,497828,9,0.13607825894845718,1
78,171012,885430,9,0.14327626642900637,1
69,64275,614307,19,0.3842283995376615,1
71,77594,815719,10,0.10272834957017993,1
36,146865,640980,7,0.2672922566536082,0
78,67788,544803,9,0.23570352923119486,1
45,114078,505734,8,0.09802556811675776,0
78,155016,397569,20,0.010159762386019178,1
35,135035,819322,2,0.3645767955073113,0
63,120332,514397,12,0.1428393141873603,1
52,106526,704459,11,0.19863850610464204,0
29,126066,494851,18,0.09801978163176943,0
41,137317,383394,11,0.16668731587934218,0
44,100173,711028,9,0.23002165876926606,0
65,131152,450659,18,0.2215219824826339,1
70,152352,519902,10,0.15464184061999858,1
36,113325,350262,8,0.14345440599169662,0
30,122043,501375,7,0.17921140485479228,0
41,134513,604821,7,0.3652130462177963,0
75,136540,542501,5,0.18115585782133015,1
43,146353,763645,10,0.20431054402901552,0
50,89568,629104,17,0.3211969672013081,0
72,104132,1217462,11,0.2018651983242884,1
68,105243,684850,14,0.2356901182314419,0
68,92882,252902,9,0.2932629578682016,1
76,66047,557423,14,0.21057926590841913,1
56,22365,574750,16,0.33729261592386045,1
30,155863,477273,1,0.1573635299664403,0
79,73383,614522,14,0.1585060497305541,1
60,166995,471320,10,0.09608025517384632,1
62,142182,666563,3,0.18409232099591297,1
35,107829,218262,9,0.14470490886521437,0
57,138492,828831,2,0.39241882007310935,1
48,132753,284341,10,0.21673039498743235,0
47,86946,547288,29,0.27879907244733093,0
39,119550,453458,14,0.22414782857683113,0
51,90604,661184,14,0.41505911438721277,0
35,139623,563351,6,0.5182546744655919,0
75,98543,650330,12,0.31283311109131284,1
74,117101,822238,13,0.11713965281068561,1
41,115806,753723,22,0.5168298493522285,0
75,123647,607261,5,0.49803330496135195,0
77,169876,691901,12,0.29726546908943097,1
38,112771,992001,3,0.37878425014499056,0
51,156537,760847,20,0.4553940643938122,0
42,134399,541292,15,0.16079821237714423,0
52,162552,855572,9,0.1359577824544549,0
75,109846,678262,17,0.30102270399099235,0
71,140884,407445,14,0.12094636625224793,1
71,118221,563855,13,0.12229706789181674,1
28,30318,305548,10,0.4012267088543969,0
31,87304,142995,13,0.1574346818532618,1
69,137471,410191,11,0.3326201380385082,1
59,135487,624516,17,0.025894998478790017,1
72,81150,625101,3,0.32881814016334143,1
33,126611,317684,11,0.6479509397830427,0
32,135097,124247,8,0.6488031205760897,0
76,118960,894152,9,0.2118220049279084,1
69,141864,619058,14,0.3627445405778108,1
41,137776,911142,13,0.24484235665603493,0
41,118945,899718,15,0.37050682291079323,0
73,104675,746941,11,0.3059460284626002,0
57,151276,611828,7,0.18170725081431857,0
56,133894,520469,13,0.5977759543248867,0
32,78557,743719,3,0.2860958026803529,0
43,126626,568028,21,0.24871066646147363,0
62,85469,482076,12,0.6871593920691236,1
27,91062,180419,5,0.027168445564700213,1
29,100442,583378,9,0.37085453105966965,0
37,121346,819334,14,0.29303012825338515,0
71,131234,851863,5,0.38172228021344295,1
70,107731,610655,20,0.5581781985304358,0
55,109044,422257,9,0.44437938982879027,0
79,104902,780548,13,0.47459496189382144,0
40,151425,596926,12,0.2352157165630485,0
74,34411,526864,8,0.3262873664359792,1
56,110739,308817,14,0.3008219776529928,1
46,166349,1020752,4,0.05336023412670545,0
53,135516,747679,7,0.15203042767573233,0
46,158005,769249,8,0.13771750909884062,0
67,58972,427438,18,0.15808369693190286,1
27,82732,615949,4,0.4607930835134809,0
78,135421,583701,10,0.2977372247017849,1
34,166518,756418,4,0.5942272532807239,0
66,85762,871943,4,0.17161077972860014,1
45,108367,313156,20,0.27407550283076043,0
40,132043,385064,13,0.25817464016234104,0
36,76425,729147,8,0.17330266468705283,0
26,135650,498394,9,0.07462209957628632,0
65,39729,762974,6,0.590701653421358,1
48,134767,525388,3,0.12542049213065634,0
59,90147,350245,14,0.21146969427273557,1
54,106572,248130,1,0.0880290004797315,0
54,139556,696825,19,0.28937164323828224,0
71,133417,701730,5,0.38582757097208625,1
59,119760,794043,7,0.13110600726439242,1
43,149071,665574,12,0.2648213023044375,0
74,68994,151487,10,0.17376632911913242,1
32,126132,700686,9,0.33250589272997993,0
50,96294,308508,7,0.29795662690118435,1
73,147540,226456,14,0.551740364019737,1
64,140612,202369,6,0.3713873895875547,1
31,141700,183962,13,0.1659116817895531,0
54,169361,655795,26,0.26495500020951934,0
31,153790,453763,11,0.17174828972227804,0
27,115277,296178,16,0.082036006848412,0
25,119961,604616,15,0.16680287943188302,0
60,138028,378813,7,0.3475510118454134,1
49,124085,796214,25,0.4287809504071357,0
61,141155,890043,12,0.21026767121188342,1
25,53090,556479,16,0.45268502121395887,0
39,176424,875454,14,0.26684918664152874,0
61,121830,875118,9,0.09064395816679488,0
37,71326,616921,16,0.1438450415314665,0
64,92586,946690,8,0.467107843095277,1
32,56120,475667,14,0.20874479717659605,1
29,87292,208948,8,0.6173463364097156,0
33,115732,289124,8,0.35306582561343136,0
25,165441,466463,8,0.617996982924815,0
60,132320,706860,10,0.19504015831987706,1
59,126985,369035,1,0.24561365084959605,1
26,85946,464839,23,0.36110587891059787,1
64,95265,350104,5,0.45979013461166773,1
47,97592,469419,14,0.2632125948378195,1
33,98816,868541,4,0.5180726501507229,0
58,109453,671515,13,0.23726106888115098,1
70,111719,484602,16,0.2338097805357393,1
38,109827,844094,11,0.18974934728694054,0
28,99860,605133,9,0.2871939134910078,0
54,124051,626731,17,0.265778349171052,0
55,110567,828555,7,0.1224956918498369,0
62,72132,531475,9,0.6380893796502253,1
35,121031,783248,3,0.10925816637306023,0
59,116497,768985,16,0.35203651477385794,0
32,72611,570891,12,0.3773470016571197,0
27,102260,320761,10,0.24024553890707287,0
38,137912,602538,12,0.4943113217661019,0
37,85906,827450,8,0.2113854223662205,0
69,82734,763953,15,0.2420849253927499,1
56,110253,942050,14,0.22208381139153086,0
58,138687,501919,3,0.5339582547104852,0
69,174309,755860,7,0.07726988805298925,0
43,139768,398742,16,0.36881532906574455,0
62,152544,640316,3,0.6053875823471504,0
40,130400,821082,5,0.5003874767552764,0
26,99446,781284,12,0.5598237629907226,0
64,139551,620614,18,0.07202479126109278,1
41,117431,546389,5,0.4455180350463448,0
79,131311,401033,5,0.2414085516367272,1
58,91619,554845,10,0.5263876413567293,1
66,133993,337959,8,0.22785135669703138,1
40,116384,531361,8,0.42362856040599,0
62,126937,238755,8,0.25008390353909804,1
26,117447,336266,9,0.39031163566386456,0
26,111683,770561,13,0.1258898379114383,0
50,134540,748278,20,0.31942278859517476,0
37,107817,542230,13,0.2707879362494656,0
71,72339,612953,9,0.20569437027183363,1
55,63780,639779,13,0.32528256357035595,0
58,125532,692065,4,0.27131685569080644,1
63,106583,670663,9,0.08156611786159826,1
27,68127,332644,6,0.16059441200156682,1
32,123196,111383,4,0.20769062255163614,0
47,117183,396622,6,0.03635980861598005,0
38,105011,569133,8,0.18386507635688373,0
79,127404,792036,11,0.5766457313616179,0
51,159452,646871,18,0.4628135212494215,0
78,158537,706875,8,0.49762423166363523,0
53,124312,420623,13,0.09221886406016463,0
63,117458,585854,8,0.17298827158893498,1
77,124732,613096,7,0.14536477508769144,0
63,129270,448864,10,0.21655161332119788,1
25,111951,386088,10,0.3947631977419528,0
41,125236,554664,6,0.05549327220903169,0
65,72791,732247,7,0.33710630840276584,1
54,122440,419009,1,0.26863228698763203,0
77,134304,558361,9,0.07853768594098529,1
37,105304,870997,9,0.08894806663840377,0
45,117135,496131,9,0.40902859965716787,0
43,86654,601456,13,0.10175816739627339,0
77,82490,578858,14,0.15117679097309636,1
43,126324,562441,9,0.74402286199826,0
49,98113,933695,4,0.402135702220403,0
46,66695,661150,11,0.05705098049125469,0
55,86646,285963,7,0.29198188997882224,1
41,91008,905683,16,0.12374639458286417,0
79,143237,654962,17,0.055102567529612366,1
47,125373,525285,11,0.3844387864442011,0
56,93851,869888,9,0.14605889643031264,1
34,102367,444262,8,0.10003002223367091,0
34,159362,943140,3,0.17673735406714505,0
60,148083,618660,4,0.21873154412353787,1
32,86458,801111,4,0.3896009154984541,1
78,154905,1213500,7,0.20660348193741337,1
76,117581,636018,12,0.5059859884105942,0
44,143988,580633,14,0.08969085934529172,0
56,115100,386594,7,0.4180050138286003,1
74,155574,575885,13,0.12616596001799849,1
38,85211,392765,11,0.1335495773092296,1
74,112336,562606,15,0.359881447306194,1
52,156493,1178936,5,0.20816617327664247,0
70,48221,623919,15,0.539133818016345,1
76,118618,489262,3,0.5381819705721222,1
77,108193,558056,5,0.18551674231067025,1
48,140539,517625,12,0.21282821113182568,0
39,152097,809680,8,0.33555864781652756,0
46,141908,581955,17,0.28405809673866117,0
54,127230,921777,7,0.5234026785320938,0
28,121216,536780,14,0.04507791931462344,0
37,109718,549684,9,0.45313262877668037,0
47,126299,420643,3,0.19799790322569905,0
32,163789,523323,8,0.21824053038807475,0
42,95084,253285,6,0.47509195537967963,0
36,107937,174037,9,0.06109361316870453,0
79,117734,724934,7,0.4226368838997893,0
55,150027,250911,6,0.39823317228821614,0
38,126699,681193,9,0.2907895506530935,0
58,149504,499900,7,0.2708159526452829,1
42,151023,787905,11,0.28365199281564457,0
58,137761,255319,14,0.2602854699067859,1
35,88080,719650,14,0.47526637212929523,0
65,169832,666319,8,0.27199518238892784,0
36,162371,672503,7,0.43266066978243906,0
73,121906,824779,10,0.16860409070186627,1
39,78546,614057,10,0.21561532296766428,0
55,73185,110432,17,0.25386936636642493,1
73,127629,689821,16,0.4254650791266859,0
53,98947,663934,5,0.3886566422140196,0
50,68484,551074,15,0.17673236030481795,1
42,72619,431645,6,0.6082849629489153,0
56,105900,527816,9,0.2449035246480426,1
46,125847,891611,9,0.3333229653363869,0
62,162171,416018,13,0.46026605382444347,1
41,134526,251917,13,0.1006025001335873,0
47,108557,306347,6,0.319602222415067,0
48,131398,592940,12,0.35798286673668056,0
74,128717,934170,9,0.13860471537239893,1
32,142186,1040970,5,0.3957300097458537,0
65,118801,730046,11,0.4169860073068774,0
30,151085,403750,8,0.17581530004434448,0
29,144733,424981,9,0.5072143138254392,0
68,122481,775167,23,0.27791094985747616,1
53,116423,866327,6,0.4121794278222474,0
52,147592,471600,6,0.1378818163944163,0
35,98595,884890,8,0.2540166646766144,0
25,74801,554087,8,0.34240486268126297,1
67,74631,742856,17,0.5615713057724966,1
